Power Consumption
-1.4335195768852653
-1.5205868847156898
-1.4770532308004776
-1.4770532308004776
-1.5205868847156898
-1.5641205386309023
-1.5641205386309023
-1.3899859229700529
-1.4770532308004776
-1.4335195768852653
-1.5205868847156898
-1.4770532308004776
-1.4335195768852653
-1.5641205386309023
-1.4770532308004776
-1.5641205386309023
-1.5205868847156898
-1.4770532308004776
-1.5205868847156898
-1.4770532308004776
-1.4770532308004776
-1.4770532308004776
-1.5205868847156898
-1.5641205386309023
-1.4770532308004776
-1.4335195768852653
-1.5641205386309023
-1.5641205386309023
-1.5205868847156898
-1.4770532308004776
-1.5205868847156898
-1.5641205386309023
-1.5205868847156898
-1.5641205386309023
-1.3029186151396281
-0.6934474603266549
-0.12750995942889437
0.525494849299291
1.0043650423666268
1.4832352354339629
1.8315044667556617
2.310374659822998
9.058091016680914
9.058091016680914
76.32823356821412
761.2298408278497
1397.991309989917
5792.577158068769
8434.310308746217
11686.742628662689
33344.738373724365
38681.219497568956
42544.364765928716
44528.04990445822
43721.77328570967
38419.0786186365
31308.370829887008
24437.72604575919
19847.447962569473
16959.984180041964
14674.518428767562
10872.273339139647
6406.597339724561
15798.636154521744
13066.6606499097
10722.028502757552
8792.581108450122
7209.9954258865655
5911.969559933964
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5205868847156898
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.5641205386309023
-1.4335195768852653
-1.259384961224416
-0.9111157299027168
-0.17104361334410675
0.8302304267057775
1.526768889349175
2.6151102372294845
3.529316969448944
4.3999900477531915
5.270663126057438
5.8801342808704105
6.05426889653126
7.708547745309329
8.318018900122302
7.839148707054968
7.360278513987631
8.143884284461455
10.581768903713346
12.889052561219602
13.716191985608637
14.760999679573732
15.544605450047552
15.370470834386705
17.111816990995198
17.764821799723382
18.504893916281993
19.15789872501018
19.941504495484
20.159172765060063
21.508716036431647
22.335855460820678
22.945326615633654
23.728932386107477
24.512538156581297
24.773740080072574
25.81854777403767
26.471552582765856
27.25515835323968
28.082297777628714
28.778836240272113
29.605975664661145
30.389581435134968
31.34732182126964
32.00032662999783
32.65333143872601
33.39340355528462
34.046408364012805
34.78648048057141
35.395951635384385
36.266624713688635
36.96316317633204
37.22436509982331
38.486841063364466
38.9657112564318
39.70578337299041
40.40232183563381
41.36006222176848
41.055326644362
42.49193722356401
42.927273762716126
43.66734587927474
44.581552611494196
45.36515838196802
45.495759343713665
46.75823530725482
47.28063915423737
48.194845886456825
48.67371607952416
121.88090225034335
186.3595334625037
241.60779961227624
496.1281478421325
495.6557130554902
498.49112805875046
491.4062188259271
497.5457747154221
499.43669641098705
497.0731786720985
499.43669641098705
495.6557130554902
494.7110047388867
495.6557130554902
496.1281478421325
494.23873120892557
495.183332021075
492.8222331324045
495.6557130554902
493.29434540568445
494.23873120892557
492.8222331324045
492.35017461135175
484.3334038441945
492.8222331324045
492.8222331324045
491.4062188259271
490.46247804941095
491.87816984252584
491.4062188259271
493.29434540568445
494.7110047388867
493.76651143119153
495.6557130554902
493.29434540568445
493.29434540568445
495.183332021075
494.23873120892557
494.7110047388867
494.23873120892557
485.2757470628069
492.8222331324045
492.35017461135175
492.35017461135175
489.51895228180285
490.9343215615555
473.511910595434
462.2502338962731
471.6328143898245
488.10406677209386
493.76651143119153
491.87816984252584
494.23873120892557
494.7110047388867
495.183332021075
496.1281478421325
494.7110047388867
493.76651143119153
491.87816984252584
493.76651143119153
489.9906882894934
492.8222331324045
481.0368957742037
491.87816984252584
489.51895228180285
490.46247804941095
489.04727002633956
490.9343215615555
485.2757470628069
489.04727002633956
489.04727002633956
488.10406677209386
486.6896650324286
487.6325457733118
486.6896650324286
489.9906882894934
488.5756415231032
488.10406677209386
489.51895228180285
481.5076642418068
489.51895228180285
487.6325457733118
487.6325457733118
487.1610785267567
487.1610785267567
483.3912756344903
487.1610785267567
485.74699930045375
484.8045485773871
486.2183052903277
490.46247804941095
486.6896650324286
489.9906882894934
488.5756415231032
489.9906882894934
489.9906882894934
481.97848646163715
489.9906882894934
490.9343215615555
489.9906882894934
492.35017461135175
489.04727002633956
485.74699930045375
489.9906882894934
490.9343215615555
487.6325457733118
488.5756415231032
489.51895228180285
488.5756415231032
489.51895228180285
488.5756415231032
486.2183052903277
485.74699930045375
478.213413765353
488.10406677209386
487.1610785267567
489.9906882894934
489.51895228180285
490.9343215615555
487.1610785267567
489.04727002633956
489.04727002633956
487.6325457733118
486.6896650324286
487.1610785267567
487.6325457733118
487.6325457733118
489.51895228180285
486.2183052903277
488.5756415231032
480.0955200956784
489.04727002633956
488.5756415231032
490.9343215615555
490.9343215615555
489.9906882894934
485.2757470628069
489.51895228180285
488.5756415231032
490.9343215615555
488.10406677209386
489.9906882894934
486.2183052903277
489.04727002633956
487.1610785267567
486.2183052903277
471.6328143898245
452.4216647117978
456.6310060277398
478.213413765353
490.9343215615555
492.8222331324045
488.5756415231032
496.60063638100195
496.1281478421325
494.23873120892557
494.23873120892557
493.29434540568445
489.9906882894934
491.4062188259271
492.35017461135175
490.46247804941095
491.4062188259271
488.5756415231032
488.10406677209386
489.04727002633956
489.9906882894934
487.6325457733118
488.5756415231032
478.6838597195937
487.1610785267567
487.1610785267567
486.2183052903277
486.2183052903277
487.6325457733118
483.86231286322885
489.9906882894934
488.10406677209386
486.6896650324286
488.5756415231032
488.5756415231032
486.2183052903277
488.10406677209386
487.6325457733118
486.6896650324286
489.51895228180285
480.5661810588275
489.04727002633956
487.6325457733118
488.10406677209386
488.5756415231032
488.5756415231032
482.4493624336945
489.51895228180285
487.1610785267567
489.04727002633956
486.2183052903277
490.46247804941095
486.2183052903277
489.04727002633956
485.74699930045375
486.6896650324286
485.2757470628069
479.1543594260616
488.10406677209386
488.10406677209386
486.6896650324286
489.51895228180285
487.1610785267567
485.2757470628069
488.5756415231032
488.5756415231032
487.6325457733118
488.10406677209386
488.10406677209386
486.2183052903277
488.5756415231032
485.2757470628069
485.74699930045375
489.9906882894934
480.5661810588275
489.9906882894934
491.4062188259271
489.9906882894934
490.46247804941095
489.9906882894934
488.5756415231032
490.46247804941095
489.51895228180285
487.1610785267567
491.87816984252584
490.46247804941095
489.9906882894934
489.51895228180285
489.9906882894934
487.6325457733118
490.9343215615555
478.213413765353
489.51895228180285
489.04727002633956
489.9906882894934
486.6896650324286
489.04727002633956
482.92029215797885
487.6325457733118
